id,content,score,translated,small_keywords,aggregate_tags,big_label
c5f08849-8892-4cdf-ba50-c3a64ad47263,"I have never used TikTok. This one star review is purely because of your ads choices. I am not allowed to skip them, they are clearly Ai generated, and if you try to tell me they aren't; You need to have everyone of those people arrested for the illegal activity. Companies like Oracle, Abu, or Silver Lake should really try to show little more pride in their newest work.",1,"I have never used TikTok. This one star review is purely because of your ads choices. I am not allowed to skip them, they are clearly Ai generated, and if you try to tell me they aren't; You need to have everyone of those people arrested for the illegal activity. Companies like Oracle, Abu, or Silver Lake should really try to show little more pride in their newest work.","['should', 'try', 'work', 'people', 'need', 'those', 'generated', 'purely', 'their', 'star', 'one', 'really', 'tell', 'newest', 'illegal', 'them', 'aren', 'pride', 'used', 'review', 'more', 'lake', 'little', 'skip', 'silver', 'ads', 'tiktok', 'everyone', 'choices', 'clearly', 'they', 'arrested', 'allowed', 'like', 'never', 'abu', 'activity', 'oracle', 'because', 'show', 'your', 'companies']",['monetization'],Monetization
7ee12ec0-26b1-4f11-a880-eb0ae44f1649,"Autoplay nonsense, can't leave the app without being brought to another video, if someone sends you a video it plays a different video instead, way too much nonsense",2,"Autoplay nonsense, can't leave the app without being brought to another video, if someone sends you a video it plays a different video instead, way too much nonsense","['brought', 'plays', 'way', 'video', 'autoplay', 'different', 'being', 'sends', 'another', 'app', 'without', 'instead', 'too', 'much', 'can', 'someone', 'leave', 'nonsense']",['content'],Content
29a319b4-8613-4597-8320-e724d69e5e8d,its the best app ever before tiktok aded ads,4,its the best app ever before tiktok aded ads,"['best', 'ever', 'before', 'its', 'app', 'ads', 'tiktok', 'aded']",['monetization'],Monetization
3d17b0d3-9457-4eaf-8ba1-8c120bad3171,very very happy laken live nahen Hy,5,very very happy laken live nahen Hy,"['laken', 'nahen', 'happy', 'very', 'live']",[],other
66ed83bd-cd2f-40f5-8a36-e4b74eab086d,plz live for you page please TikTok team,5,plz live for you page please TikTok team,"['plz', 'team', 'tiktok', 'please', 'page', 'live']",[],other
6bd2d9b6-314c-4502-b09c-fac28ff207eb,foryou viral trending videos views 50M Virl Kar videos,4,foryou viral trending videos views 50M Virl Kar videos,"['foryou', 'kar', 'viral', 'videos', 'views', 'trending', 'virl']",[],other
04106845-da11-437a-aea2-775af86a79bb,nuisance app. ot should notbappear for me,1,nuisance app. ot should notbappear for me,"['app', 'nuisance', 'should', 'notbappear']",[],other
66b3dc74-9d2b-43b3-be05-21cec0dcc102,I love the videos on this app qq some of my favorite videos,4,I love the videos on this app qq some of my favorite videos,"['videos', 'some', 'app', 'favorite', 'love']",[],other
5b5bb0aa-8269-4d98-b8f9-36a72f5c0b6f,thank you TikTok I like you,5,thank you TikTok I like you,"['thank', 'like', 'tiktok']",[],other
240190a5-2645-4347-b3d5-23ee7d049550,"There's something going on with the app. Every time I watch a video it keeps lagging. The app keeps force stopping. I've cleared the cache data, reinstalled it and it's acting up",3,"There's something going on with the app. Every time I watch a video it keeps lagging. The app keeps force stopping. I've cleared the cache data, reinstalled it and it's acting up","['every', 'video', 'lagging', 'force', 'acting', 'watch', 'keeps', 'there', 'app', 'time', 'data', 'something', 'reinstalled', 'cache', 'going', 'stopping', 'cleared']",['content'],Content
a302dc4e-1953-4331-82c4-9df2b279b24b,"good for scrolling, but when I'm tryna live stream on my computer, when I log into my account with MY email it logs into an account that I don't know. Please fix this it's annoying",2,"good for scrolling, but when I'm tryna live stream on my computer, when I log into my account with MY email it logs into an account that I don't know. Please fix this it's annoying","['logs', 'stream', 'good', 'email', 'scrolling', 'account', 'don', 'computer', 'log', 'know', 'when', 'tryna', 'into', 'fix', 'annoying', 'please', 'live']",['account_issue'],Functionality
a0b1797a-1ae1-4b1e-81cb-7ae77f193713,I can login because dey banned me,5,I can login because dey banned me,"['dey', 'banned', 'can', 'because', 'login']",['account_issue'],Functionality
4f2b3332-c032-4157-994b-610cb1a641cb,It's very fun but I can't search for anything because the search bar is gone if anyone has tips pls help me.,5,It's very fun but I can't search for anything because the search bar is gone if anyone has tips pls help me.,"['search', 'help', 'gone', 'anything', 'tips', 'pls', 'anyone', 'can', 'because', 'fun', 'very', 'bar']",[],other
5acd0570-284c-4521-ad3e-34e5d0c4daa8,I am facing issues with visibility of comments. please fix this bug as soon as possible.,1,I am facing issues with visibility of comments. please fix this bug as soon as possible.,"['bug', 'soon', 'visibility', 'issues', 'comments', 'fix', 'facing', 'please', 'possible']",['performance_issue'],Performance
b3cf8f17-fcf1-401d-ae09-420314d343cc,absolutely comfortable,5,absolutely comfortable,"['absolutely', 'comfortable']",[],other
204ab8d5-7907-40bb-af76-598d925a9fb7,Tiktok app hirala hhv,5,Tiktok app hirala hhv,"['app', 'hhv', 'hirala', 'tiktok']",[],other
5dcafe5b-5a26-4fe0-a836-904fe9fc89a2,I have 1800 followers but views are not Coming please check my account and solve this problem As soon As Possible Username:Malik Nasir,1,I have 1800 followers but views are not Coming please check my account and solve this problem As soon As Possible Username:Malik Nasir,"['nasir', 'coming', 'problem', 'check', 'soon', 'username', 'account', 'views', 'solve', 'malik', 'followers', 'please', 'possible']",['account_issue'],Functionality
d72245ad-5d32-46c9-bbc7-c7d14584eeaa,hi tik tok team please viral my videos,5,hi tik tok team please viral my videos,"['viral', 'videos', 'tok', 'team', 'tik', 'please']",[],other
96b11657-3972-4dfc-9800-1a0f073b7856,why did you change hownthe back button work in search. this is so annoying,1,why did you change hownthe back button work in search. this is so annoying,"['search', 'work', 'hownthe', 'back', 'button', 'annoying', 'why', 'change']",[],other
535a871b-2ff6-4f6e-9bd3-55376ae8aab6,TikTok live option open please,5,TikTok live option open please,"['open', 'tiktok', 'please', 'live', 'option']",[],other
f0d0f06b-85a8-416f-bfe3-da207c357ee4,had to take a break from dool scrolling notice how I didn't say...,5,had to take a break from dool scrolling notice how I didn't say...,"['didn', 'how', 'scrolling', 'dool', 'take', 'break', 'say', 'notice', 'from']",[],other
c20ec918-7e72-4f77-9c74-1ae0c1ac696a,this app is absolute trash i keep posting for almost a year and my highest video on likes is like 26 likes and im keep improving the quality of my videos and i still get barely any views or likes,1,this app is absolute trash i keep posting for almost a year and my highest video on likes is like 26 likes and im keep improving the quality of my videos and i still get barely any views or likes,"['absolute', 'improving', 'quality', 'get', 'posting', 'almost', 'year', 'highest', 'barely', 'videos', 'app', 'any', 'still', 'keep', 'video', 'like', 'likes', 'views', 'trash']",['content'],Content
9f72d9a8-146c-4f6b-856e-ddf95bb2c4f7,I love the app it is funny and really useful,5,I love the app it is funny and really useful,"['really', 'funny', 'useful', 'app', 'love']",[],other
fecfdd41-3964-43a2-b7a7-ea4ad70c548b,"fries brain, brain rot",1,"fries brain, brain rot","['brain', 'fries', 'rot']",[],other
03938cb5-d413-4faf-93b6-bd60f100542f,this app is so fantasy as it make us in connect with World especially Islamabad,5,this app is so fantasy as it make us in connect with World especially Islamabad,"['especially', 'world', 'make', 'fantasy', 'app', 'connect', 'islamabad']",[],other
51149551-45e8-4616-ab44-3bb1b7a89613,"bans you for no reason if you mildly criticize any of the owners they instantly ban you, download this app if you like unfair bans",1,"bans you for no reason if you mildly criticize any of the owners they instantly ban you, download this app if you like unfair bans","['criticize', 'owners', 'they', 'ban', 'like', 'unfair', 'bans', 'mildly', 'reason', 'any', 'app', 'download', 'instantly']",[],other
f1d84b8f-0680-4db8-89f3-25d1bd521ed6,good morning Tik tok good,5,good morning Tik tok good,"['tok', 'morning', 'good', 'tik']",[],other
29631333-ba9d-4282-a61f-f086a22eb803,My video doesn't go to For You on any ID.,1,My video doesn't go to For You on any ID.,"['any', 'video', 'doesn']",['content'],Content
d139f32c-8566-465b-bdcb-d33149ef614e,stop the ads !!@!@!@!@!@ ananananwiwi91919191,1,stop the ads !!@!@!@!@!@ ananananwiwi91919191,"['ads', 'stop']",['monetization'],Monetization
a9d3e917-c8b4-4454-93bc-b16c3b422f49,Trash app to upload videos from samsung s26 ultra ..no optimisation.,2,Trash app to upload videos from samsung s26 ultra ..no optimisation.,"['upload', 'videos', 'optimisation', 'app', 'ultra', 'samsung', 'trash', 'from']",[],other
00129112-f81a-4bec-82ba-362c3e9f6a1f,my dm not sending messages when I send it show me voiletion of guidelines can slove my problem,1,my dm not sending messages when I send it show me voiletion of guidelines can slove my problem,"['messages', 'problem', 'send', 'voiletion', 'sending', 'when', 'guidelines', 'can', 'show', 'slove']",[],other
4d61e5ae-3dc7-405a-8dbb-0816cade9cf1,gwakyobomanya yesinga,5,gwakyobomanya yesinga,"['yesinga', 'gwakyobomanya']",[],other
60c4210b-f026-4762-88c3-ee9212cdd329,sometimes some updates annoy me but tiktok is like my favorite app ever so like ya I love it.,5,sometimes some updates annoy me but tiktok is like my favorite app ever so like ya I love it.,"['like', 'annoy', 'ever', 'sometimes', 'some', 'app', 'favorite', 'tiktok', 'updates', 'love']",[],other
1e47ce58-2f13-4f4b-809d-52c992dad748,it's is soo good and nice because you can talk to your friends and people that you want to talk to,5,it's is soo good and nice because you can talk to your friends and people that you want to talk to,"['talk', 'good', 'nice', 'people', 'friends', 'want', 'can', 'because', 'soo', 'your']",[],other
59c539ca-a606-4fd6-816b-731682c95a17,it wouldn't let me change my birth of date and it is to strict,1,it wouldn't let me change my birth of date and it is to strict,"['strict', 'wouldn', 'birth', 'date', 'let', 'change']",[],other
7ef242ad-b9a9-40a3-9406-adab9c444d50,Wonderful app. but addicted,1,Wonderful app. but addicted,"['app', 'wonderful', 'addicted']",[],other
1ac9c7fc-cd2a-4a01-9430-ded0d29455f6,"Some videos on the app are lagging like hell. It's not been like this before, app is almost unusuable now.",1,"Some videos on the app are lagging like hell. It's not been like this before, app is almost unusuable now.","['now', 'like', 'lagging', 'been', 'videos', 'before', 'some', 'almost', 'unusuable', 'app', 'hell']",[],other
69e33606-0f66-4970-811a-4982dd9fa057,cannot clear comment from screen on android version,2,cannot clear comment from screen on android version,"['cannot', 'version', 'comment', 'clear', 'android', 'screen', 'from']",[],other
578f6a24-b16f-4656-a197-76e21f67f4f2,I really love this app,5,I really love this app,"['app', 'really', 'love']",[],other
0d926093-a0e2-4920-8e08-179a5c7de9d7,it doesn't want to be installed in my phone,1,it doesn't want to be installed in my phone,"['installed', 'want', 'phone', 'doesn']",[],other
c9ce1b18-267a-4df6-875e-adc06791ff28,please I need. I want a watch and earn button on my TikTok. Can you please provide me with a watch and earn button? Please provide me with a watch and earn button. Thank you so much.,5,please I need. I want a watch and earn button on my TikTok. Can you please provide me with a watch and earn button? Please provide me with a watch and earn button. Thank you so much.,"['earn', 'watch', 'thank', 'need', 'button', 'much', 'want', 'can', 'tiktok', 'please', 'provide']",[],other
475340aa-90a4-45f4-a816-cdb979181284,1000000000000/10 for me,5,1000000000000/10 for me,[],[],other
9d0949e0-58ee-44e8-87d8-f9f3eb1e9d52,"I LOVE TIK TOK BECAUSE OF THE GRAPHICS. PEOPLE BE FROM ANYWHERE AND EVERYWHERE! JUST COMING TOGETHER TALKING, DISCUSSING SUBJECT MATTER THAT MEANS SOMETHING. ALSO I ENJOY THE SHOPPING! I MEAN! HOW CAN YOU NOT GET THAT SALE! AND LAST BUT NOT LEAST, CONNECTING WITH MY FRIENDS AND FAMILY! THIS APP IS A VIBE TOO!!",5,"I LOVE TIK TOK BECAUSE OF THE GRAPHICS. PEOPLE BE FROM ANYWHERE AND EVERYWHERE! JUST COMING TOGETHER TALKING, DISCUSSING SUBJECT MATTER THAT MEANS SOMETHING. ALSO I ENJOY THE SHOPPING! I MEAN! HOW CAN YOU NOT GET THAT SALE! AND LAST BUT NOT LEAST, CONNECTING WITH MY FRIENDS AND FAMILY! THIS APP IS A VIBE TOO!!","['people', 'means', 'enjoy', 'something', 'get', 'everywhere', 'love', 'vibe', 'talking', 'last', 'tok', 'shopping', 'too', 'tik', 'also', 'can', 'least', 'family', 'connecting', 'how', 'sale', 'app', 'discussing', 'just', 'coming', 'anywhere', 'subject', 'matter', 'together', 'friends', 'graphics', 'because', 'mean', 'from']",[],other
